🕘️使用公告,#genre#
陕西卫视,http://jiugong.wulinsy.cn:39901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0$北京联通酒店
山西卫视,http://jiugong.wulinsy.cn:39901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0$北京联通酒店
内蒙古卫视,http://jiugong.wulinsy.cn:39901/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0$北京联通酒店
青海卫视,http://jiugong.wulinsy.cn:39901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0$北京联通酒店
宁夏卫视,http://jiugong.wulinsy.cn:39901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0$北京联通酒店
西藏卫视,http://jiugong.wulinsy.cn:39901/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0$北京联通酒店
新疆卫视,http://jiugong.wulinsy.cn:39901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0$北京联通酒店

CCTV1,http://111.221.137.155:44330/tsfile/live/0001_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
CCTV2,http://111.221.137.155:44330/tsfile/live/0002_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
CCTV3,http://111.221.137.155:44330/tsfile/live/0003_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
CCTV4,http://111.221.137.155:44330/tsfile/live/0004_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
CCTV5,http://111.221.137.155:44330/tsfile/live/0005_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
CCTV6,http://111.221.137.155:44330/tsfile/live/0006_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
CCTV7,http://111.221.137.155:44330/tsfile/live/0007_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
CCTV8,http://111.221.137.155:44330/tsfile/live/0008_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
CCTV9,http://111.221.137.155:44330/tsfile/live/0009_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
CCTV10,http://111.221.137.155:44330/tsfile/live/0010_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
CCTV11,http://111.221.137.155:44330/tsfile/live/0011_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
CCTV12,http://111.221.137.155:44330/tsfile/live/0012_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
CCTV13,http://111.221.137.155:44330/tsfile/live/0013_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
CCTV14,http://111.221.137.155:44330/tsfile/live/0014_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
CCTV15,http://111.221.137.155:44330/tsfile/live/0015_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
CCTV5+,http://111.221.137.155:44330/tsfile/live/0016_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
深圳卫视,http://111.221.137.155:44330/tsfile/live/1013_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
广东卫视,http://111.221.137.155:44330/tsfile/live/0125_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
大湾区卫视,http://111.221.137.155:44330/tsfile/live/1002_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
湖南卫视,http://111.221.137.155:44330/tsfile/live/0122_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
江苏卫视,http://111.221.137.155:44330/tsfile/live/0135_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
浙江卫视,http://111.221.137.155:44330/tsfile/live/0131_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
北京卫视,http://111.221.137.155:44330/tsfile/live/0138_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
东方卫视,http://111.221.137.155:44330/tsfile/live/0107_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
天津卫视,http://111.221.137.155:44330/tsfile/live/0132_2.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
山东卫视,http://111.221.137.155:44330/tsfile/live/0121_2.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
黑龙江卫视,http://111.221.137.155:44330/tsfile/live/0143_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
安徽卫视,http://111.221.137.155:44330/tsfile/live/0120_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
辽宁卫视,http://111.221.137.155:44330/tsfile/live/0121_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
湖北卫视,http://111.221.137.155:44330/tsfile/live/0132_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
重庆卫视,http://111.221.137.155:44330/tsfile/live/0142_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
四川卫视,http://111.221.137.155:44330/tsfile/live/1017_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
吉林卫视,http://111.221.137.155:44330/tsfile/live/0017_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
江西卫视,http://111.221.137.155:44330/tsfile/live/1019_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720

CCTV1,http://36.36.200.196:44330/tsfile/live/0001_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
CCTV2,http://36.36.200.196:44330/tsfile/live/0002_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
CCTV3,http://36.36.200.196:44330/tsfile/live/0003_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
CCTV4,http://36.36.200.196:44330/tsfile/live/0004_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
CCTV5,http://36.36.200.196:44330/tsfile/live/0005_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
CCTV5+,http://36.36.200.196:44330/tsfile/live/0006_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
CCTV6,http://36.36.200.196:44330/tsfile/live/0007_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
CCTV7,http://36.36.200.196:44330/tsfile/live/0008_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
CCTV8,http://36.36.200.196:44330/tsfile/live/0009_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
CCTV9,http://36.36.200.196:44330/tsfile/live/0010_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
CCTV10,http://36.36.200.196:44330/tsfile/live/0011_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
CCTV11,http://36.36.200.196:44330/tsfile/live/0012_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
CCTV12,http://36.36.200.196:44330/tsfile/live/0013_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
CCTV13,http://36.36.200.196:44330/tsfile/live/0014_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
CCTV14,http://36.36.200.196:44330/tsfile/live/0015_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
CCTV15,http://36.36.200.196:44330/tsfile/live/0016_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
CCTV16,http://36.36.200.196:44330/tsfile/live/0017_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
深圳卫视,http://36.36.200.196:44330/tsfile/live/0018_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
黑龙江卫视,http://36.36.200.196:44330/tsfile/live/1001_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
广东卫视,http://36.36.200.196:44330/tsfile/live/0125_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
湖南卫视,http://36.36.200.196:44330/tsfile/live/0128_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
江苏卫视,http://36.36.200.196:44330/tsfile/live/0127_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
浙江卫视,http://36.36.200.196:44330/tsfile/live/0124_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
北京卫视,http://36.36.200.196:44330/tsfile/live/0122_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
东方卫视,http://36.36.200.196:44330/tsfile/live/0107_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
天津卫视,http://36.36.200.196:44330/tsfile/live/0135_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
山东卫视,http://36.36.200.196:44330/tsfile/live/0131_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
安徽卫视,http://36.36.200.196:44330/tsfile/live/0130_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
辽宁卫视,http://36.36.200.196:44330/tsfile/live/0121_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
湖北卫视,http://36.36.200.196:44330/tsfile/live/0132_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
重庆卫视,http://36.36.200.196:44330/tsfile/live/0142_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
四川卫视,http://36.36.200.196:44330/tsfile/live/0123_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
吉林卫视,http://36.36.200.196:44330/tsfile/live/0116_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
江西卫视,http://36.36.200.196:44330/tsfile/live/0138_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
河北卫视,http://36.36.200.196:44330/tsfile/live/0118_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
陕西卫视,http://36.36.200.196:44330/tsfile/live/0136_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
河南卫视,http://36.36.200.196:44330/tsfile/live/0139_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
云南卫视,http://36.36.200.196:44330/tsfile/live/0119_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720

CCTV1,http://116.77.33.196:44330/tsfile/live/0001_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
CCTV2,http://116.77.33.196:44330/tsfile/live/0002_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
CCTV3,http://116.77.33.196:44330/tsfile/live/0003_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
CCTV4,http://116.77.33.196:44330/tsfile/live/0004_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
CCTV5,http://116.77.33.196:44330/tsfile/live/0005_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
CCTV5+,http://116.77.33.196:44330/tsfile/live/0006_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
CCTV6,http://116.77.33.196:44330/tsfile/live/0007_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
CCTV7,http://116.77.33.196:44330/tsfile/live/0008_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
CCTV8,http://116.77.33.196:44330/tsfile/live/0009_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
CCTV9,http://116.77.33.196:44330/tsfile/live/0010_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
CCTV10,http://116.77.33.196:44330/tsfile/live/0011_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
CCTV11,http://116.77.33.196:44330/tsfile/live/0012_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
CCTV12,http://116.77.33.196:44330/tsfile/live/0013_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
CCTV13,http://116.77.33.196:44330/tsfile/live/0014_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
CCTV14,http://116.77.33.196:44330/tsfile/live/0015_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
CCTV15,http://116.77.33.196:44330/tsfile/live/0016_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
CCTV16,http://116.77.33.196:44330/tsfile/live/0017_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
深圳卫视,http://116.77.33.196:44330/tsfile/live/0018_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
广东卫视,http://116.77.33.196:44330/tsfile/live/0125_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
大湾区卫视,http://116.77.33.196:44330/tsfile/live/1007_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
湖南卫视,http://116.77.33.196:44330/tsfile/live/0128_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
江苏卫视,http://116.77.33.196:44330/tsfile/live/0127_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
浙江卫视,http://116.77.33.196:44330/tsfile/live/0124_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
北京卫视,http://116.77.33.196:44330/tsfile/live/0122_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
东方卫视,http://116.77.33.196:44330/tsfile/live/0107_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
天津卫视,http://116.77.33.196:44330/tsfile/live/0135_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
山东卫视,http://116.77.33.196:44330/tsfile/live/0131_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
黑龙江卫视,http://116.77.33.196:44330/tsfile/live/0143_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
安徽卫视,http://116.77.33.196:44330/tsfile/live/0130_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
辽宁卫视,http://116.77.33.196:44330/tsfile/live/0121_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
湖北卫视,http://116.77.33.196:44330/tsfile/live/0132_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
重庆卫视,http://116.77.33.196:44330/tsfile/live/0142_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
四川卫视,http://116.77.33.196:44330/tsfile/live/0123_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
吉林卫视,http://116.77.33.196:44330/tsfile/live/0116_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
江西卫视,http://116.77.33.196:44330/tsfile/live/0138_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
山西卫视,http://116.77.33.196:44330/tsfile/live/0118_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
陕西卫视,http://116.77.33.196:44330/tsfile/live/0136_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
河南卫视,http://116.77.33.196:44330/tsfile/live/0139_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720
云南卫视,http://116.77.33.196:44330/tsfile/live/0119_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威720

CCTV1,http://110.177.144.66:9003/hls/1/index.m3u8$山西电信酒店
CCTV2,http://110.177.144.66:9003/hls/2/index.m3u8$山西电信酒店
CCTV3,http://110.177.144.66:9003/hls/3/index.m3u8$山西电信酒店
CCTV4,http://110.177.144.66:9003/hls/4/index.m3u8$山西电信酒店
CCTV5,http://110.177.144.66:9003/hls/5/index.m3u8$山西电信酒店
CCTV6,http://110.177.144.66:9003/hls/7/index.m3u8$山西电信酒店
CCTV7,http://110.177.144.66:9003/hls/8/index.m3u8$山西电信酒店
CCTV8,http://110.177.144.66:9003/hls/9/index.m3u8$山西电信酒店
CCTV9,http://110.177.144.66:9003/hls/10/index.m3u8$山西电信酒店
CCTV10,http://110.177.144.66:9003/hls/11/index.m3u8$山西电信酒店
CCTV11,http://110.177.144.66:9003/hls/12/index.m3u8$山西电信酒店
CCTV12,http://110.177.144.66:9003/hls/13/index.m3u8$山西电信酒店
CCTV13,http://110.177.144.66:9003/hls/14/index.m3u8$山西电信酒店
CCTV14,http://110.177.144.66:9003/hls/15/index.m3u8$山西电信酒店
CCTV15,http://110.177.144.66:9003/hls/16/index.m3u8$山西电信酒店
CCTV16,http://110.177.144.66:9003/hls/17/index.m3u8$山西电信酒店
CCTV17,http://110.177.144.66:9003/hls/18/index.m3u8$山西电信酒店
CCTV5+,http://110.177.144.66:9003/hls/6/index.m3u8$山西电信酒店
山西卫视,http://110.177.144.66:9003/hls/19/index.m3u8$山西电信酒店
北京卫视,http://110.177.144.66:9003/hls/20/index.m3u8$山西电信酒店
安徽卫视,http://110.177.144.66:9003/hls/21/index.m3u8$山西电信酒店
重庆卫视,http://110.177.144.66:9003/hls/22/index.m3u8$山西电信酒店
东南卫视,http://110.177.144.66:9003/hls/24/index.m3u8$山西电信酒店
甘肃卫视,http://110.177.144.66:9003/hls/25/index.m3u8$山西电信酒店
广东卫视,http://110.177.144.66:9003/hls/26/index.m3u8$山西电信酒店
广西卫视,http://110.177.144.66:9003/hls/27/index.m3u8$山西电信酒店
海南卫视,http://110.177.144.66:9003/hls/28/index.m3u8$山西电信酒店
河北卫视,http://110.177.144.66:9003/hls/29/index.m3u8$山西电信酒店
河南卫视,http://110.177.144.66:9003/hls/30/index.m3u8$山西电信酒店
黑龙江卫视,http://110.177.144.66:9003/hls/31/index.m3u8$山西电信酒店
湖北卫视,http://110.177.144.66:9003/hls/32/index.m3u8$山西电信酒店
湖南卫视,http://110.177.144.66:9003/hls/33/index.m3u8$山西电信酒店
吉林卫视,http://110.177.144.66:9003/hls/34/index.m3u8$山西电信酒店
江苏卫视,http://110.177.144.66:9003/hls/35/index.m3u8$山西电信酒店
江西卫视,http://110.177.144.66:9003/hls/36/index.m3u8$山西电信酒店
辽宁卫视,http://110.177.144.66:9003/hls/37/index.m3u8$山西电信酒店
内蒙卫视,http://110.177.144.66:9003/hls/38/index.m3u8$山西电信酒店
宁夏卫视,http://110.177.144.66:9003/hls/39/index.m3u8$山西电信酒店
青海卫视,http://110.177.144.66:9003/hls/40/index.m3u8$山西电信酒店

CCTV1,http://171.116.253.64:9003/hls/1/index.m3u8$山西联通酒店
CCTV2,http://171.116.253.64:9003/hls/2/index.m3u8$山西联通酒店
CCTV3,http://171.116.253.64:9003/hls/3/index.m3u8$山西联通酒店
CCTV4,http://171.116.253.64:9003/hls/4/index.m3u8$山西联通酒店
CCTV5,http://171.116.253.64:9003/hls/5/index.m3u8$山西联通酒店
CCTV5+,http://171.116.253.64:9003/hls/6/index.m3u8$山西联通酒店
CCTV6,http://171.116.253.64:9003/hls/7/index.m3u8$山西联通酒店
CCTV7,http://171.116.253.64:9003/hls/8/index.m3u8$山西联通酒店
CCTV8,http://171.116.253.64:9003/hls/9/index.m3u8$山西联通酒店
CCTV9,http://171.116.253.64:9003/hls/10/index.m3u8$山西联通酒店
CCTV10,http://171.116.253.64:9003/hls/11/index.m3u8$山西联通酒店
CCTV11,http://171.116.253.64:9003/hls/12/index.m3u8$山西联通酒店
CCTV12,http://171.116.253.64:9003/hls/13/index.m3u8$山西联通酒店
CCTV13,http://171.116.253.64:9003/hls/14/index.m3u8$山西联通酒店
CCTV14,http://171.116.253.64:9003/hls/15/index.m3u8$山西联通酒店
CCTV15,http://171.116.253.64:9003/hls/16/index.m3u8$山西联通酒店
CCTV16,http://171.116.253.64:9003/hls/17/index.m3u8$山西联通酒店
CCTV17,http://171.116.253.64:9003/hls/18/index.m3u8$山西联通酒店
山西卫视,http://171.116.253.64:9003/hls/19/index.m3u8$山西联通酒店
北京卫视,http://171.116.253.64:9003/hls/20/index.m3u8$山西联通酒店
安徽卫视,http://171.116.253.64:9003/hls/21/index.m3u8$山西联通酒店
重庆卫视,http://171.116.253.64:9003/hls/22/index.m3u8$山西联通酒店
东方卫视,http://171.116.253.64:9003/hls/23/index.m3u8$山西联通酒店
福建卫视,http://171.116.253.64:9003/hls/24/index.m3u8$山西联通酒店
甘肃卫视,http://171.116.253.64:9003/hls/25/index.m3u8$山西联通酒店
广东卫视,http://171.116.253.64:9003/hls/26/index.m3u8$山西联通酒店
广西卫视,http://171.116.253.64:9003/hls/27/index.m3u8$山西联通酒店
海南卫视,http://171.116.253.64:9003/hls/28/index.m3u8$山西联通酒店
河北卫视,http://171.116.253.64:9003/hls/29/index.m3u8$山西联通酒店
河南卫视,http://171.116.253.64:9003/hls/30/index.m3u8$山西联通酒店
黑龙江卫视,http://171.116.253.64:9003/hls/31/index.m3u8$山西联通酒店
湖北卫视,http://171.116.253.64:9003/hls/32/index.m3u8$山西联通酒店
湖南卫视,http://171.116.253.64:9003/hls/33/index.m3u8$山西联通酒店
吉林卫视,http://171.116.253.64:9003/hls/34/index.m3u8$山西联通酒店
江苏卫视,http://171.116.253.64:9003/hls/35/index.m3u8$山西联通酒店
江西卫视,http://171.116.253.64:9003/hls/36/index.m3u8$山西联通酒店
辽宁卫视,http://171.116.253.64:9003/hls/37/index.m3u8$山西联通酒店
内蒙卫视,http://171.116.253.64:9003/hls/38/index.m3u8$山西联通酒店
宁夏卫视,http://171.116.253.64:9003/hls/39/index.m3u8$山西联通酒店
青海卫视,http://171.116.253.64:9003/hls/40/index.m3u8$山西联通酒店
山东卫视,http://171.116.253.64:9003/hls/41/index.m3u8$山西联通酒店
陕西卫视,http://171.116.253.64:9003/hls/42/index.m3u8$山西联通酒店
深圳卫视,http://171.116.253.64:9003/hls/43/index.m3u8$山西联通酒店
四川卫视,http://171.116.253.64:9003/hls/44/index.m3u8$山西联通酒店
天津卫视,http://171.116.253.64:9003/hls/45/index.m3u8$山西联通酒店
西藏卫视,http://171.116.253.64:9003/hls/46/index.m3u8$山西联通酒店
新疆卫视,http://171.116.253.64:9003/hls/47/index.m3u8$山西联通酒店
云南卫视,http://171.116.253.64:9003/hls/48/index.m3u8$山西联通酒店
浙江卫视,http://171.116.253.64:9003/hls/49/index.m3u8$山西联通酒店
兵团卫视,http://171.116.253.64:9003/hls/50/index.m3u8$山西联通酒店
山西影视,http://171.116.253.64:9003/hls/51/index.m3u8$山西联通酒店
山西经济与科技,http://171.116.253.64:9003/hls/52/index.m3u8$山西联通酒店
山西社会与法制,http://171.116.253.64:9003/hls/53/index.m3u8$山西联通酒店
山西文体生活,http://171.116.253.64:9003/hls/54/index.m3u8$山西联通酒店
山西黄河,http://171.116.253.64:9003/hls/55/index.m3u8$山西联通酒店
金鹰卡通,http://171.116.253.64:9003/hls/56/index.m3u8$山西联通酒店
卡酷少儿,http://171.116.253.64:9003/hls/57/index.m3u8$山西联通酒店
